text_id,turn_id,speaker,dialogue_text,unit_type,extraction_confidence,source
VOF,VOF_T00712,McMurdo,"That’s just gossip—I want proof! If you live here long you vill get your proof. But I forget that you are yourself one of them. You vill soon be as bad as the rest. But you vill find other lodgings, mister. I cannot have you here. Is it not bad enough that one of these people come courting my Ettie, and that I dare not turn him down, but that I should have another for my boarder? Yes, indeed, you shall not sleep here after to-night!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00713,Unknown,"Sure, your father is after giving me notice,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00714,Unknown,"It’s little I would care if it was just my room, but indeed, Ettie, though it’s only a week that I’ve known you, you are the very breath of life to me, and I can’t live without you!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00715,the girl,"Oh, hush, Mr. McMurdo, don’t speak so! I have told you, have I not, that you are too late? There is another, and if I have not promised to marry him at once, at least I can promise no one else.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00716,Unknown,"Suppose I had been first, Ettie, would I have had a chance?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00717,Unknown,I wish to heaven that you had been first!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00718,Unknown,"For God’s sake, Ettie, let it stand at that!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00719,Unknown,"Will you ruin your life and my own for the sake of this promise? Follow your heart, acushla! ’Tis a safer guide than any promise before you knew what it was that you were saying.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00720,Unknown,"Say that you will be mine, and we will face it out together!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00721,Unknown,Not here?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00722,Unknown,"Yes, here.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00723,Unknown,"No, no, Jack!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00724,Unknown,It could not be here. Could you take me away?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00725,Unknown,"No, here,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00726,Unknown,"I’ll hold you against the world, Ettie, right here where we are!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00727,Unknown,Why should we not leave together?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00728,Unknown,"No, Ettie, I can’t leave here.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00729,Unknown,But why?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00730,Unknown,"I’d never hold my head up again if I felt that I had been driven out. Besides, what is there to be afraid of? Are we not free folks in a free country? If you love me, and I you, who will dare to come between?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00731,Unknown,"You don’t know, Jack. You’ve been here too short a time. You don’t know this Baldwin. You don’t know McGinty and his Scowrers.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00732,McMurdo,"No, I don’t know them, and I don’t fear them, and I don’t believe in them! I’ve lived among rough men, my darling, and instead of fearing them it has always ended that they have feared me—always, Ettie. It’s mad on the face of it! If these men, as your father says, have done crime after crime in the valley, and if everyone knows them by name, how comes it that none are brought to justice? You answer me that, Ettie!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00733,Unknown,"Because no witness dares to appear against them. He would not live a month if he did. Also because they have always their own men to swear that the accused one was far from the scene of the crime. But surely, Jack, you must have read all this. I had understood that every paper in the United States was writing about it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00734,Unknown,"Well, I have read something, it is true; but I had thought it was a story. Maybe these men have some reason in what they do. Maybe they are wronged and have no other way to help themselves.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00735,Unknown,"Oh, Jack, don’t let me hear you speak so! That is how he speaks—the other one!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00736,Unknown,"Baldwin—he speaks like that, does he?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00737,Unknown,"And that is why I loathe him so. Oh, Jack, now I can tell you the truth. I loathe him with all my heart; but I fear him also. I fear him for myself; but above all I fear him for father. I know that some great sorrow would come upon us if I dared to say what I really felt. That is why I have put him off with half-promises. It was in real truth our only hope. But if you would fly with me, Jack, we could take father with us and live forever far from the power of these wicked men.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00738,Unknown,"No harm shall come to you, Ettie—nor to your father either. As to wicked men, I expect you may find that I am as bad as the worst of them before we’re through.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00739,Unknown,"No, no, Jack! I would trust you anywhere.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00740,Unknown,"Good Lord! how little you know of me! Your innocent soul, my darling, could not even guess what is passing in mine. But, hullo, who’s the visitor?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00741,she,"I’m glad to see you, Mr. Baldwin, You’re earlier than I had thought. Come and sit down.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00742,Unknown,Who is this?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00743,Unknown,"It’s a friend of mine, Mr. Baldwin, a new boarder here. Mr. McMurdo, may I introduce you to Mr. Baldwin?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00744,Baldwin,Maybe Miss Ettie has told you how it is with us? I didn’t understand that there was any relation between you.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00745,Unknown,"Didn’t you? Well, you can understand it now. You can take it from me that this young lady is mine, and you’ll find it a very fine evening for a walk.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00746,Unknown,"Thank you, I am in no humour for a walk.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00747,Unknown,Aren’t you?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00748,Unknown,"Maybe you are in a humour for a fight, Mr. Boarder!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00749,McMurdo,That I am! You never said a more welcome word.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00750,poor,"For God’s sake, Jack! Oh, for God’s sake! Oh, Jack, Jack, he will hurt you!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00751,Baldwin with an oath,"Oh, it’s Jack, is it? You’ve come to that already, have you?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00752,Unknown,"Oh, Ted, be reasonable—be kind! For my sake, Ted, if ever you loved me, be big-hearted and forgiving!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00753,McMurdo,"I think, Ettie, that if you were to leave us alone we could get this thing settled, Or maybe, Mr. Baldwin, you will take a turn down the street with me. It’s a fine evening, and there’s some open ground beyond the next block.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00754,his enemy,"I’ll get even with you without needing to dirty my hands, You’ll wish you had never set foot in this house before I am through with you!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00755,McMurdo,"No time like the present, I’ll choose my own time, mister. You can leave the time to me. See here!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00756,Unknown,D’you know what that means?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00757,Unknown,I neither know nor care!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00758,Unknown,"Well, you will know, I’ll promise you that. You won’t be much older, either. Perhaps Miss Ettie can tell you something about it. As to you, Ettie, you’ll come back to me on your knees—d’ye hear, girl?—on your knees—and then I’ll tell you what your punishment may be. You’ve sowed—and by the Lord, I’ll see that you reap!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00759,Unknown,"Oh, Jack, how brave you were! But it is no use, you must fly! To-night—Jack—to-night! It’s your only hope. He will have your life. I read it in his horrible eyes. What chance have you against a dozen of them, with Boss McGinty and all the power of the lodge behind them?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00760,Unknown,"There, acushla, there! Don’t be disturbed or fear for me. I’m a Freeman myself. I’m after telling your father about it. Maybe I am no better than the others; so don’t make a saint of me. Perhaps you hate me too, now that I’ve told you as much?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00761,Unknown,"Hate you, Jack? While life lasts I could never do that! I’ve heard that there is no harm in being a Freeman anywhere but here; so why should I think the worse of you for that? But if you are a Freeman, Jack, why should you not go down and make a friend of Boss McGinty? Oh, hurry, Jack, hurry! Get your word in first, or the hounds will be on your trail.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00762,McMurdo,"I was thinking the same thing, I’ll go right now and fix it. You can tell your father that I’ll sleep here to-night and find some other quarters in the morning.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
