text_id,turn_id,sentence_id,speaker,previous_text,current_text,next_text,unit_type,extraction_confidence,source
VOF,VOF_T00606,VOF_T00606_S01,the workman,,"You may find you need it here, Ah! is that so?",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00607,VOF_T00607_S01,Unknown,,Have you heard nothing of doings hereabouts?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00608,VOF_T00608_S01,Unknown,,Nothing out of the way.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00609,VOF_T00609_S01,Unknown,,"Why, I thought the country was full of it.",You’ll hear quick enough.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00609,VOF_T00609_S02,Unknown,"Why, I thought the country was full of it.",You’ll hear quick enough.,What made you come here?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00609,VOF_T00609_S03,Unknown,You’ll hear quick enough.,What made you come here?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00610,VOF_T00610_S01,Unknown,,I heard there was always work for a willing man.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00611,VOF_T00611_S01,Unknown,,Are you a member of the union?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00612,VOF_T00612_S01,Unknown,,Sure.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00613,VOF_T00613_S01,Unknown,,"Then you’ll get your job, I guess.",Have you any friends?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00613,VOF_T00613_S02,Unknown,"Then you’ll get your job, I guess.",Have you any friends?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00614,VOF_T00614_S01,Unknown,,Not yet; but I have the means of making them.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00615,VOF_T00615_S01,Unknown,,"How’s that, then?",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00616,VOF_T00616_S01,Unknown,,I am one of the Eminent Order of Freemen.,"There’s no town without a lodge, and where there is a lodge I’ll find my friends.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00616,VOF_T00616_S02,Unknown,I am one of the Eminent Order of Freemen.,"There’s no town without a lodge, and where there is a lodge I’ll find my friends.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00617,VOF_T00617_S01,Unknown,,"Put it there,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00618,VOF_T00618_S01,the workman,,"I see you speak the truth, But it’s well to make certain.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00619,VOF_T00619_S01,the workman,,"Dark nights are unpleasant, Yes, for strangers to travel,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00620,VOF_T00620_S01,Unknown,,That’s good enough.,"I’m Brother Scanlan, Lodge 341, Vermissa Valley.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00620,VOF_T00620_S02,Unknown,That’s good enough.,"I’m Brother Scanlan, Lodge 341, Vermissa Valley.",Glad to see you in these parts.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00620,VOF_T00620_S03,Unknown,"I’m Brother Scanlan, Lodge 341, Vermissa Valley.",Glad to see you in these parts.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00621,VOF_T00621_S01,Unknown,,Thank you.,"I’m Brother John McMurdo, Lodge 29, Chicago.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00621,VOF_T00621_S02,Unknown,Thank you.,"I’m Brother John McMurdo, Lodge 29, Chicago.",Bodymaster J.H.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00621,VOF_T00621_S03,Unknown,"I’m Brother John McMurdo, Lodge 29, Chicago.",Bodymaster J.H.,Scott.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00621,VOF_T00621_S04,Unknown,Bodymaster J.H.,Scott.,But I am in luck to meet a brother so early.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00621,VOF_T00621_S05,Unknown,Scott.,But I am in luck to meet a brother so early.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00622,VOF_T00622_S01,Unknown,,"Well, there are plenty of us about.",You won’t find the order more flourishing anywhere in the States than right here in Vermissa Valley.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00622,VOF_T00622_S02,Unknown,"Well, there are plenty of us about.",You won’t find the order more flourishing anywhere in the States than right here in Vermissa Valley.,But we could do with some lads like you.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00622,VOF_T00622_S03,Unknown,You won’t find the order more flourishing anywhere in the States than right here in Vermissa Valley.,But we could do with some lads like you.,I can’t understand a spry man of the union finding no work to do in Chicago.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00622,VOF_T00622_S04,Unknown,But we could do with some lads like you.,I can’t understand a spry man of the union finding no work to do in Chicago.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00623,VOF_T00623_S01,McMurdo,,"I found plenty of work to do, Then why did you leave?",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00624,VOF_T00624_S01,Unknown,,"I guess those chaps would be glad to know,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00625,VOF_T00625_S01,Unknown,,In trouble?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00626,VOF_T00626_S01,Unknown,,Deep.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00627,VOF_T00627_S01,Unknown,,A penitentiary job?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00628,VOF_T00628_S01,Unknown,,And the rest.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00629,VOF_T00629_S01,Unknown,,Not a killing!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00630,VOF_T00630_S01,McMurdo with the air,,"It’s early days to talk of such things, I’ve my own good reasons for leaving Chicago, and let that be enough for you.",Who are you that you should take it on yourself to ask such things?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00630,VOF_T00630_S02,McMurdo with the air,"It’s early days to talk of such things, I’ve my own good reasons for leaving Chicago, and let that be enough for you.",Who are you that you should take it on yourself to ask such things?,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00631,VOF_T00631_S01,Unknown,,"All right, mate, no offense meant.","The boys will think none the worse of you, whatever you may have done.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00631,VOF_T00631_S02,Unknown,"All right, mate, no offense meant.","The boys will think none the worse of you, whatever you may have done.",Where are you bound for now?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00631,VOF_T00631_S03,Unknown,"The boys will think none the worse of you, whatever you may have done.",Where are you bound for now?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00632,VOF_T00632_S01,Unknown,,Vermissa.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00633,VOF_T00633_S01,Unknown,,That’s the third halt down the line.,Where are you staying?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00633,VOF_T00633_S02,Unknown,That’s the third halt down the line.,Where are you staying?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00634,VOF_T00634_S01,Unknown,,"Here is the address—Jacob Shafter, Sheridan Street.",It’s a boarding house that was recommended by a man I knew in Chicago.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00634,VOF_T00634_S02,Unknown,"Here is the address—Jacob Shafter, Sheridan Street.",It’s a boarding house that was recommended by a man I knew in Chicago.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00635,VOF_T00635_S01,Unknown,,"Well, I don’t know it; but Vermissa is out of my beat.","I live at Hobson’s Patch, and that’s here where we are drawing up.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00635,VOF_T00635_S02,Unknown,"Well, I don’t know it; but Vermissa is out of my beat.","I live at Hobson’s Patch, and that’s here where we are drawing up.","But, say, there’s one bit of advice I’ll give you before we part: If you’re in trouble in Vermissa, go straight to the Union House and see Boss McGinty.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00635,VOF_T00635_S03,Unknown,"I live at Hobson’s Patch, and that’s here where we are drawing up.","But, say, there’s one bit of advice I’ll give you before we part: If you’re in trouble in Vermissa, go straight to the Union House and see Boss McGinty.","He is the Bodymaster of Vermissa Lodge, and nothing can happen in these parts unless Black Jack McGinty wants it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00635,VOF_T00635_S04,Unknown,"But, say, there’s one bit of advice I’ll give you before we part: If you’re in trouble in Vermissa, go straight to the Union House and see Boss McGinty.","He is the Bodymaster of Vermissa Lodge, and nothing can happen in these parts unless Black Jack McGinty wants it.","So long, mate!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
